Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2020-10-09,3.844200360361194,27.372000000000003,1.3191572376121563,7.9,0.09,80.4,101.3605,259.681,3.1062888782867226,6.6799158707138595,9.6058835734093,21.726482926115075
2020-10-16,0.1918290957997559,26.7125,1.5021961475748746,7.9,0.09,80.4,101.5055,260.209,2.1163605141697017,6.2933970656397165,10.2798337678909,19.80705111521024
2020-10-23,-0.5287362314769894,28.568,1.5021961475748746,7.9,0.09,80.4,101.5055,260.209,4.991074898918479,8.388094407610636,13.79210449987558,19.924741287608462
2020-10-30,-5.639478895554584,36.34,1.5021961475748746,7.9,0.09,81.8,101.5055,260.209,13.12432449866936,16.96412119199424,19.66813491301471,28.56762509336437
2020-11-06,7.323636476579076,30.938,1.5021961475748746,6.9,0.09,81.8,101.5055,260.209,4.38873501478223,7.374682653496056,13.252829665746635,20.528922202435762
2020-11-13,2.1573231684131056,24.75,1.5474453693662626,6.9,0.09,81.8,101.5055,260.325,3.4659641340070824,7.1494937545514725,12.125579869325831,18.473147765161315
2020-11-20,-0.7701174018748924,23.162,1.1870751075713892,6.9,0.09,81.8,103.2054,260.325,4.090467512196905,4.4047276896753695,16.057718517640062,17.116045063837436
2020-11-27,2.271515083637543,21.5975,1.1870751075713892,6.9,0.09,76.9,103.2054,260.325,3.235531698254035,6.829468682214368,15.037588536076907,17.654983176853612
2020-12-04,1.6702631110292687,20.916,1.1870751075713892,6.7,0.09,76.9,103.2054,260.325,3.3943156879314706,6.372054798715543,13.004438608315505,17.658786572714735
2020-12-11,-0.964017256003924,22.016,1.378313140618248,6.7,0.09,76.9,103.2054,260.817,2.860411746814462,6.639897872331391,14.13172155442406,19.273851803454868
2020-12-18,1.2542774224865827,22.722,1.116943737981524,6.7,0.09,76.9,103.9818,260.817,3.560136564110672,2.7427540402651607,14.104404688166738,16.653598787342915
2020-12-25,-0.1711823084015518,23.5575,1.116943737981524,6.7,0.09,80.7,103.9818,260.817,0.30191062158657633,3.7504085976190815,12.713540466888373,19.139035534246474
2021-01-01,1.4315190390337795,22.575,1.116943737981524,6.7,0.09,80.7,103.9818,260.817,3.4812984685011594,4.985796753601246,10.643832187520896,17.0175126031346
2021-01-08,1.8266396002356355,24.262,1.116943737981524,6.7,0.09,80.7,103.9818,260.817,2.879983383004925,2.311831776670936,9.920566908140295,15.997157901476179
2021-01-15,-1.4754157903199785,23.442,1.2665328180548665,6.7,0.09,80.7,105.7244,261.775,3.674383624693145,5.474425504212821,12.250783167750189,18.569627811318167
2021-01-22,1.9430762476779773,22.0125,1.2665328180548665,6.7,0.09,80.7,105.7244,261.775,-0.7892829721593775,4.644059379480736,10.56808913773224,15.624226031943067
2021-01-29,-3.312012886709159,29.344,1.2665328180548665,6.7,0.09,79.0,105.7244,261.775,3.4381179328107025,11.161363173707194,12.17504001537575,21.407613106415056
2021-02-05,4.646713414976023,24.27,1.2665328180548665,6.3,0.09,79.0,105.7244,261.775,1.4538842354766546,7.683385450768498,10.133453463895737,16.68712252965612
